hotel	city	location	zone	star	mgrgroup	brand	openyear	roomquantity	ratingoverall	ratingroom	ratingatmosphere	ratingservice	ratingcostbenefit	fromrailway	fromairport	fromcitycenter	fromrailway2	fromairport2	fromcitycenter2	lat	lon	diy_breakfast	west_breakfast	chi_breakfast
11954	1	93	135	5	665	825	1996-09-01	398	4.4854	4.5208	4.6678	4.5042	4.2489	1.0	27.0	2.5	0.5	0.5	0.5	NULL	NULL	NULL	NULL	NULL
12857	1	97	899	3	0	0	1995-01-01	148	3.8559	3.9618	3.8889	3.8438	3.7292	NULL	NULL	NULL	NULL	NULL	NULL	39.9385871887207	116.19719696044922	NULL	NULL	NULL
16056	1	93	31	3	0	0	1998-01-01	62	4.1569	4.1618	4.3971	4.174	3.8946	2.0	24.0	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
16077	1	92	136	4	7	138	2000-01-01	301	4.4076	4.514	4.3881	4.4093	4.3191	8.0	32.0	6.0	3.5	3.5	3.5	NULL	NULL	NULL	NULL	NULL
16938	1	96	40	2	1	110	2005-02-28	156	4.1754	4.3037	4.0995	4.2238	4.0746	NULL	NULL	2.0	NULL	NULL	NULL	39.95735168457031	116.3691177368164	NULL	NULL	NULL
17001	1	93	135	4	0	0	2000-01-01	121	4.4896	4.5537	4.5945	4.4646	4.3456	0.5	30.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
18429	1	93	31	2	0	0	2013-12-01	123	4.3025	4.2996	4.5518	4.2469	4.1116	NULL	NULL	NULL	NULL	NULL	NULL	39.91762161254883	116.41936492919922	NULL	NULL	NULL
18604	1	104	900	4	0	0	2000-01-01	320	3.9113	4.0473	4.0811	3.7365	3.7804	33.0	38.0	34.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
18667	1	96	40	2	0	0	2002-01-01	140	4.3316	4.3977	4.4324	4.334	4.1621	NULL	NULL	10.0	NULL	NULL	NULL	39.93257522583008	116.31755065917969	NULL	NULL	NULL
18709	1	96	651	4	131	72	2001-01-01	388	4.4021	4.4709	4.4948	4.3503	4.2924	16.0	28.0	12.0	3.4000000953674316	3.4000000953674316	3.4000000953674316	NULL	NULL	NULL	NULL	NULL
18800	1	92	40	5	0	0	2000-01-01	486	4.3765	4.4408	4.5083	4.3742	4.1827	9.5	31.0	6.0	2.0	2.0	2.0	NULL	NULL	NULL	NULL	NULL
18877	1	96	651	4	0	0	2002-04-01	170	4.2701	4.3132	4.5345	4.1523	4.0805	NULL	NULL	16.0	NULL	NULL	NULL	40.0011100769043	116.33838653564453	67	NULL	NULL
18898	1	94	650	4	0	0	2002-05-01	106	4.3653	4.4363	4.481	4.3329	4.2109	NULL	NULL	NULL	NULL	NULL	NULL	39.97574996948242	116.40666961669922	NULL	NULL	NULL
18933	1	92	41	4	0	0	2002-01-01	173	4.2401	4.2203	4.6248	4.1847	3.9306	6.0	30.0	3.0	0.5	0.5	0.5	NULL	NULL	NULL	NULL	NULL
19136	1	94	650	4	0	0	2005-01-01	223	4.313	4.3789	4.4241	4.2755	4.1734	15.0	20.0	2.0	1.5	1.5	1.5	NULL	NULL	NULL	NULL	NULL
19164	1	93	31	3	0	0	2002-08-01	112	3.811	3.7338	4.3717	3.7122	3.4265	2.0	25.0	2.5	1.0	1.0	1.0	NULL	NULL	NULL	NULL	NULL
19451	1	94	650	4	7	138	2003-08-01	231	4.4083	4.47	4.4607	4.4713	4.231	NULL	NULL	8.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
19472	1	94	37	5	0	0	2003-01-01	240	4.4526	4.5231	4.525	4.4697	4.2926	10.0	20.0	10.0	2.0	2.0	2.0	NULL	NULL	NULL	NULL	NULL
19479	1	94	147	4	0	0	2002-05-01	295	4.0505	4.1137	4.2503	4.0099	3.8281	5.5	27.0	9.0	0.5	0.5	0.5	NULL	NULL	NULL	NULL	NULL
19486	1	101	136	4	0	0	2002-01-01	324	4.3109	4.3771	4.4006	4.3141	4.1517	NULL	NULL	8.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
19591	1	92	40	2	0	0	1998-06-01	50	4.5349	4.6596	4.5272	4.4752	4.4775	NULL	NULL	8.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
19731	1	96	40	4	0	0	1999-09-01	223	4.4242	4.4704	4.5563	4.4181	4.252	17.0	30.0	12.0	4.5	4.5	4.5	NULL	NULL	NULL	NULL	NULL
20095	1	105	653	5	7	138	2000-01-01	269	4.4108	4.4956	4.3819	4.4444	4.3211	NULL	NULL	20.0	2.0	2.0	2.0	NULL	NULL	NULL	NULL	NULL
20340	1	94	767	3	0	0	2004-02-01	58	4.2383	4.2607	4.4698	4.244	3.9785	5.0	25.0	3.0	2.0	2.0	2.0	39.902767181396484	116.46931457519531	NULL	NULL	10
20865	1	103	894	4	0	0	2009-07-01	118	4.1885	4.1818	4.5722	4.0036	3.9964	NULL	NULL	80.0	NULL	NULL	NULL	40.4965705871582	116.83040618896484	NULL	NULL	NULL
21369	1	105	889	5	0	0	2004-01-01	274	4.2323	4.3929	4.1002	4.3399	4.0963	30.0	50.0	30.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
21404	1	93	135	4	0	0	2004-01-01	249	3.5481	3.5643	3.59	3.545	3.493	2.0	30.0	3.0	2.0	2.0	2.0	NULL	NULL	NULL	NULL	NULL
21488	1	96	36	4	0	0	2004-07-01	269	4.5091	4.5991	4.4502	4.5466	4.4405	NULL	NULL	8.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
21621	1	103	894	5	0	0	2001-09-01	420	4.167	4.2476	4.318	4.1234	3.9791	NULL	NULL	70.0	NULL	NULL	NULL	NULL	NULL	NULL	58	NULL
21649	1	108	891	3	0	0	1982-01-01	81	4.1738	4.2721	4.2033	4.1934	4.0262	15.0	12.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
21775	1	96	651	3	0	0	2004-10-01	223	4.5227	4.5925	4.6762	4.4877	4.3343	NULL	NULL	5.0	NULL	NULL	NULL	39.99962615966797	116.36043548583984	NULL	NULL	NULL
22202	1	104	900	5	0	0	2004-01-01	92	3.6995	3.7089	3.9932	3.6473	3.4486	NULL	NULL	18.0	NULL	NULL	NULL	40.13784408569336	116.45586395263672	NULL	NULL	NULL
22244	1	93	32	2	0	0	2004-01-01	126	4.4622	4.5391	4.466	4.5618	4.2818	NULL	NULL	0.800000011920929	NULL	NULL	NULL	39.89696502685547	116.4053955078125	NULL	NULL	NULL
22258	1	93	135	2	291	50	2005-12-01	199	4.3064	4.3827	4.2666	4.3827	4.1939	2.0	22.0	NULL	2.0	2.0	2.0	39.90398025512695	116.44497680664062	NULL	NULL	NULL
24785	1	104	896	4	0	0	2005-01-01	86	4.3449	4.4413	4.3445	4.3522	4.2416	NULL	NULL	30.0	8.0	8.0	8.0	NULL	NULL	NULL	NULL	NULL
25408	1	93	31	2	162	39	2006-02-01	110	3.6299	3.5031	4.0233	3.7041	3.2892	NULL	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
25436	1	93	32	3	0	0	2006-01-01	214	4.0346	4.0671	4.2257	4.0311	3.8145	NULL	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
25807	1	93	650	5	0	0	2006-01-01	360	4.5318	4.5905	4.5903	4.4911	4.4553	8.0	25.0	5.0	3.5	3.5	3.5	NULL	NULL	NULL	NULL	NULL
26927	1	93	31	5	134	59	2006-06-01	171	4.6893	4.7351	4.8515	4.6437	4.527	2.0	32.0	1.0	1.2999999523162842	1.2999999523162842	1.2999999523162842	NULL	NULL	NULL	NULL	NULL
44693	1	94	37	2	1	110	2006-03-01	179	4.3874	4.3671	4.6313	4.4146	4.1366	NULL	NULL	11.5	NULL	NULL	NULL	39.959564208984375	116.47091674804688	NULL	NULL	NULL
44938	1	93	133	5	0	0	2006-09-01	165	4.6747	4.7663	4.6637	4.6137	4.6549	6.0	21.0	7.0	3.0	3.0	3.0	NULL	NULL	NULL	113	NULL
44973	1	105	653	3	0	0	2003-09-01	101	3.8973	3.9619	4.1811	3.9108	3.5354	18.0	40.0	20.0	2.0	2.0	2.0	NULL	NULL	NULL	25	NULL
45127	1	104	900	3	0	0	2005-01-01	126	4.2138	4.2222	4.2251	4.2338	4.1739	NULL	NULL	30.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45260	1	96	138	2	291	50	2006-02-01	111	4.2037	4.3405	4.0086	4.3233	4.1422	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45974	1	94	767	3	535	558	2006-10-01	138	4.0415	4.0408	4.1735	4.0731	3.8788	6.0	25.0	NULL	2.5999999046325684	2.5999999046325684	2.5999999046325684	NULL	NULL	NULL	NULL	NULL
46604	1	94	44	4	0	0	2001-01-01	115	3.8148	3.8981	3.9074	3.8241	3.6296	NULL	NULL	22.0	NULL	NULL	NULL	40.021942138671875	116.54100036621094	NULL	NULL	30
46989	1	92	41	2	162	39	2007-01-01	95	3.0094	2.9672	3.3065	3.0363	2.7275	4.0	28.0	3.0	1.7000000476837158	1.7000000476837158	1.7000000476837158	NULL	NULL	NULL	NULL	NULL
47521	1	94	138	5	365	368	2007-06-01	315	4.4631	4.5175	4.5179	4.4203	4.3967	13.0	25.0	15.0	2.0999999046325684	2.0999999046325684	2.0999999046325684	NULL	NULL	NULL	NULL	NULL
47640	1	101	136	2	1	110	2013-02-01	130	4.3942	4.5083	4.2719	4.4504	4.3463	NULL	NULL	15.0	NULL	NULL	NULL	39.8880500793457	116.32139587402344	NULL	NULL	NULL
47752	1	93	32	3	0	0	1993-10-01	81	3.9725	3.9252	4.2911	3.9709	3.7027	NULL	NULL	3.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10
48011	1	94	893	3	0	0	2007-04-01	62	4.0068	4.0182	4.0727	4.1909	3.7455	NULL	NULL	12.0	NULL	NULL	NULL	39.870758056640625	116.49577331542969	NULL	NULL	NULL
48088	1	94	767	5	10	6	2007-08-01	417	4.6337	4.7023	4.7058	4.5306	4.596	5.0	26.0	7.0	2.5	2.5	2.5	NULL	NULL	NULL	NULL	NULL
48123	1	92	41	2	291	50	2006-12-01	261	4.2349	4.2205	4.4199	4.2598	4.0394	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
48648	1	94	138	3	0	0	2006-12-01	85	3.9103	3.8674	4.2913	3.9304	3.5522	NULL	NULL	NULL	NULL	NULL	NULL	39.98802185058594	116.394775390625	NULL	NULL	15
50027	1	96	40	3	0	0	2007-06-01	116	4.1703	4.1823	4.2715	4.2548	3.9725	NULL	NULL	8.0	NULL	NULL	NULL	39.93072509765625	116.33992004394531	NULL	NULL	NULL
51280	1	101	147	2	291	50	2007-08-01	110	4.0286	4.151	3.9141	4.125	3.9245	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51378	1	96	651	2	0	0	2005-08-01	70	4.0738	4.0092	4.4144	4.0245	3.8471	NULL	NULL	13.0	NULL	NULL	NULL	39.975547790527344	116.33157348632812	NULL	NULL	NULL
52617	1	94	767	2	1	110	2007-12-01	147	4.2268	4.3297	4.102	4.3206	4.1548	NULL	NULL	10.0	NULL	NULL	NULL	39.904266357421875	116.50543212890625	NULL	NULL	NULL
52624	1	92	650	2	5	48	2007-12-01	101	4.1171	4.1903	4.148	4.2024	3.9275	NULL	NULL	6.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
55046	1	94	37	3	335	148	2008-04-01	150	4.2042	4.2129	4.4046	4.1443	4.055	8.0	20.0	10.0	0.699999988079071	0.699999988079071	0.699999988079071	39.953609466552734	116.4735336303711	35	NULL	NULL
55858	1	92	650	3	0	0	1971-01-01	406	3.8792	3.8429	4.1225	3.9512	3.6001	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	28
56005	1	92	41	4	0	0	2008-01-01	273	4.5386	4.6364	4.471	4.5313	4.516	NULL	33.0	4.5	3.0	3.0	3.0	NULL	NULL	NULL	NULL	NULL
56278	1	96	651	4	0	0	2008-05-01	316	4.4891	4.5468	4.4841	4.4878	4.4377	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
56369	1	97	36	4	10	9	2008-04-01	280	4.424	4.5301	4.3904	4.3915	4.3839	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
56397	1	92	41	4	0	0	2008-06-01	215	4.36	4.4208	4.4189	4.3669	4.2335	NULL	NULL	NULL	3.0	3.0	3.0	NULL	NULL	NULL	NULL	NULL
56516	1	93	135	5	22	18	2008-08-01	357	4.4767	4.5946	4.367	4.5083	4.4368	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
57013	1	94	133	2	0	0	2007-12-01	86	3.8624	3.7958	4.2723	3.831	3.5505	NULL	NULL	NULL	NULL	NULL	NULL	39.93669509887695	116.45777130126953	NULL	NULL	NULL
57181	1	96	36	5	0	0	2008-07-01	344	4.4094	4.516	4.3294	4.4319	4.3603	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
57272	1	92	652	3	342	352	2008-06-01	65	4.0092	3.9267	4.445	4.038	3.6269	NULL	NULL	NULL	1.0	1.0	1.0	NULL	NULL	NULL	NULL	NULL
57328	1	93	32	4	0	0	2008-04-01	167	4.2428	4.2888	4.4372	4.1571	4.0881	NULL	NULL	NULL	NULL	NULL	NULL	39.90462112426758	116.4334487915039	NULL	NULL	NULL
57335	1	96	651	4	0	0	2008-05-01	224	4.0891	4.1153	4.3433	3.9728	3.9249	NULL	NULL	NULL	3.0	3.0	3.0	NULL	NULL	NULL	NULL	NULL
57559	1	96	651	4	576	614	2008-06-01	236	4.3279	4.4215	4.2596	4.3449	4.2855	NULL	NULL	NULL	4.0	4.0	4.0	NULL	NULL	NULL	NULL	NULL
61108	1	94	137	2	5	48	2008-08-01	175	4.2656	4.3365	4.3176	4.2807	4.1276	NULL	NULL	NULL	2.0	2.0	2.0	39.97479248046875	116.43734741210938	NULL	NULL	NULL
61458	1	94	37	4	0	0	2007-06-01	236	4.5159	4.61	4.4706	4.4806	4.5025	NULL	NULL	NULL	5.0	5.0	5.0	NULL	NULL	NULL	NULL	NULL
61864	1	94	767	5	12	27	2008-10-18	246	4.7678	4.8172	4.7947	4.7273	4.7322	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
61934	1	94	137	3	10	8	2008-08-01	401	4.0763	4.0878	4.4785	3.9667	3.7722	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
62095	1	93	32	4	0	0	2008-08-01	118	4.3569	4.4322	4.4105	4.3423	4.2427	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
62172	1	94	138	2	0	0	2008-09-01	80	4.0967	4.1264	4.2357	4.1017	3.923	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
62235	1	92	41	2	3	44	2008-10-01	96	4.2776	4.3614	4.2651	4.3454	4.1386	NULL	NULL	NULL	NULL	NULL	NULL	39.905277252197266	116.35717010498047	NULL	NULL	NULL
62263	1	98	897	2	0	0	2008-06-01	18	4.1994	4.3178	4.2928	4.0841	4.1028	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	50	NULL
62613	1	94	138	5	0	0	2008-12-01	234	4.8073	4.8765	4.7799	4.7852	4.7874	NULL	NULL	NULL	15.0	15.0	15.0	NULL	NULL	NULL	NULL	NULL
63159	1	93	31	4	0	0	2005-01-01	18	4.3891	4.4109	4.4509	4.5055	4.1891	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
63467	1	93	31	3	0	0	2008-12-01	162	4.3464	4.3658	4.4867	4.3854	4.1475	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
65742	1	101	903	5	0	0	2008-08-01	230	4.1954	4.3563	4.1798	4.0891	4.1563	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
65826	1	94	133	3	0	0	2008-11-01	70	3.9201	3.841	4.2623	3.8902	3.6869	NULL	NULL	NULL	NULL	NULL	NULL	39.945594787597656	116.45145416259766	NULL	NULL	NULL
65833	1	92	31	2	665	828	2008-08-01	142	4.236	4.2246	4.431	4.261	4.0273	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
66022	1	102	892	4	0	0	1991-01-01	60	4.3313	4.2945	4.5521	4.3436	4.135	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	15
66701	1	96	40	2	281	160	2009-01-01	146	4.0165	4.0894	4.216	4.0245	3.7362	NULL	NULL	NULL	NULL	NULL	NULL	39.95820999145508	116.34210205078125	NULL	NULL	NULL
67023	1	102	892	4	0	0	2009-04-01	338	4.147	4.2113	4.4414	3.8787	4.0565	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
67030	1	101	47	2	1	110	2009-05-01	125	4.2188	4.2181	4.3245	4.2979	4.0346	NULL	NULL	NULL	NULL	NULL	NULL	39.85340881347656	116.42060852050781	NULL	NULL	NULL
67338	1	92	32	3	0	0	2007-07-01	118	4.0632	4.0288	4.2096	4.136	3.8784	NULL	NULL	NULL	NULL	NULL	NULL	39.89330291748047	116.39913177490234	NULL	NULL	NULL
67450	1	92	47	2	291	50	2007-02-01	216	4.2989	4.3574	4.3553	4.325	4.1578	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
70957	1	94	135	4	7	138	2009-06-01	130	4.5228	4.5672	4.5955	4.5142	4.4144	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
71783	1	92	41	5	151	144	2009-10-01	380	4.5381	4.574	4.5957	4.5205	4.4621	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
71937	1	92	650	2	5	48	2009-06-01	140	4.2409	4.2217	4.3681	4.3377	4.0362	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72812	1	96	40	2	0	0	2004-11-01	90	3.8251	3.7826	4.1403	3.7885	3.5889	NULL	NULL	NULL	NULL	NULL	NULL	39.933319091796875	116.3332748413086	NULL	NULL	NULL
74548	1	96	36	4	0	0	2010-01-01	220	4.5017	4.5101	4.6237	4.4781	4.3948	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
75129	1	94	138	5	0	0	2009-11-01	420	4.6299	4.7136	4.6231	4.6018	4.5811	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
75500	1	92	40	2	0	0	2008-07-01	30	3.4073	3.4677	3.629	3.4032	3.129	NULL	NULL	NULL	NULL	NULL	NULL	39.94436264038086	116.36857604980469	NULL	NULL	NULL
76494	1	96	40	2	0	0	2008-01-01	85	3.6528	3.505	4.1404	3.6567	3.3092	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
76578	1	93	135	4	0	0	2010-04-01	339	4.6685	4.668	4.7447	4.6469	4.6143	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
77061	1	93	32	2	5	48	2010-04-01	114	4.2727	4.3215	4.3947	4.3171	4.0576	NULL	NULL	NULL	NULL	NULL	NULL	39.894737243652344	116.42318725585938	NULL	NULL	NULL
78853	1	93	31	5	0	0	2010-07-01	40	4.5926	4.6506	4.57	4.7005	4.4493	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
78874	1	94	37	3	0	0	2010-07-01	76	4.1558	4.2375	4.1946	4.1696	4.0214	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
79791	1	104	13572	3	335	148	2010-07-01	75	4.1338	4.1899	4.0863	4.2125	4.0465	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
80260	1	96	651	2	5	48	2010-09-01	92	4.1451	4.1672	4.3407	4.1609	3.9117	NULL	NULL	NULL	NULL	NULL	NULL	39.99448776245117	116.35942840576172	NULL	NULL	NULL
80729	1	94	37	5	0	0	2008-06-01	27	4.3317	4.3654	4.5288	4.2596	4.1731	NULL	NULL	NULL	NULL	NULL	NULL	39.94329833984375	116.48392486572266	NULL	50	50
80918	1	93	32	2	281	160	2008-06-01	69	3.1762	3.2131	3.8852	2.9672	2.6393	NULL	NULL	NULL	NULL	NULL	NULL	39.90447998046875	116.42334747314453	NULL	NULL	NULL
81793	1	96	36	4	0	0	2008-08-01	80	4.2569	4.3647	4.1725	4.3725	4.1176	NULL	NULL	NULL	NULL	NULL	NULL	39.93096160888672	116.2754898071289	NULL	30	30
81870	1	93	32	2	5	664	2010-10-01	67	4.5455	4.5455	4.5455	4.6364	4.4545	NULL	NULL	NULL	NULL	NULL	NULL	39.905296325683594	116.41133117675781	NULL	NULL	NULL
82255	1	92	40	2	1	110	2010-09-29	132	4.492	4.5534	4.6025	4.4712	4.3411	NULL	NULL	NULL	NULL	NULL	NULL	39.94008255004883	116.3778076171875	NULL	NULL	NULL
82458	1	94	135	4	128	69	2010-09-01	132	4.5628	4.7032	4.3104	4.6548	4.5828	NULL	NULL	NULL	NULL	NULL	NULL	39.91118621826172	116.45462036132812	NULL	NULL	NULL
82843	1	94	893	2	0	0	2010-01-01	90	4.1406	4.226	4.0769	4.2115	4.0481	NULL	NULL	NULL	NULL	NULL	NULL	39.880615234375	116.5084228515625	NULL	NULL	NULL
83039	1	94	888	2	1	110	2010-11-01	111	4.2187	4.3639	3.9446	4.3663	4.2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
83319	1	101	136	3	0	0	1997-01-01	192	3.5487	3.7345	3.7699	3.4779	3.2124	NULL	NULL	NULL	NULL	NULL	NULL	39.88962936401367	116.31256866455078	NULL	NULL	10
84481	1	96	651	2	5	48	2010-12-01	133	4.0881	4.2	4.0309	4.1196	4.0021	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
86049	1	96	40	2	0	0	2010-08-01	80	3.9676	3.9079	4.3347	3.9665	3.6611	NULL	NULL	NULL	NULL	NULL	NULL	39.95682144165039	116.33106231689453	NULL	NULL	NULL
86077	1	92	40	3	0	0	2010-09-01	20	4.0773	4.0558	4.3262	4.0429	3.8841	NULL	NULL	NULL	NULL	NULL	NULL	39.93061828613281	116.35047912597656	NULL	NULL	NULL
86091	1	92	40	2	291	50	2011-01-01	65	4.1539	4.1815	4.1637	4.2705	4.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
86462	1	94	138	2	0	0	2008-08-01	50	4.1353	4.0864	4.5165	4.1173	3.821	NULL	NULL	NULL	NULL	NULL	NULL	40.00493240356445	116.4091796875	NULL	NULL	NULL
86861	1	92	41	2	5	48	2010-12-01	112	4.1323	4.185	4.2412	4.1522	3.9508	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
87309	1	92	31	2	0	0	2007-07-01	56	4.5595	4.7238	4.5714	4.5524	4.3905	NULL	NULL	NULL	NULL	NULL	NULL	39.93294906616211	116.38381958007812	NULL	NULL	NULL
87386	1	93	32	3	0	0	2009-11-01	90	3.8468	3.7815	4.2233	3.8029	3.5796	NULL	NULL	NULL	NULL	NULL	NULL	39.90358352661133	116.4303207397461	NULL	NULL	NULL
89122	1	93	135	5	0	0	2011-05-01	248	4.6089	4.6623	4.6403	4.5957	4.5374	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
89913	1	101	136	2	1	110	2011-04-01	180	4.3498	4.3931	4.4015	4.3732	4.2317	NULL	NULL	NULL	NULL	NULL	NULL	39.90231704711914	116.32392883300781	NULL	NULL	15
89969	1	104	896	5	0	0	2009-04-01	468	4.419	4.4859	4.5681	4.2686	4.3535	NULL	NULL	NULL	NULL	NULL	NULL	40.248233795166016	116.27091217041016	NULL	NULL	NULL
91572	1	101	903	2	162	39	2011-04-01	117	4.1658	4.2448	4.2177	4.2	4.0006	NULL	NULL	NULL	NULL	NULL	NULL	39.861724853515625	116.29634857177734	NULL	NULL	15
94288	1	97	36	2	0	0	2011-06-01	47	3.3607	3.3443	3.4754	3.459	3.1639	NULL	NULL	NULL	NULL	NULL	NULL	39.900821685791016	116.236083984375	NULL	NULL	NULL
94561	1	94	147	2	0	0	2006-01-01	39	3.7259	3.5965	4.114	3.7368	3.4561	NULL	NULL	NULL	NULL	NULL	NULL	39.897544860839844	116.46880340576172	NULL	NULL	NULL
94764	1	104	900	3	0	0	2005-01-01	126	4.2138	4.2222	4.2251	4.2338	4.1739	NULL	NULL	30.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
94771	1	93	31	4	10	5	1954-01-01	700	4.4493	4.4984	4.6526	4.4179	4.2284	1.0	30.0	2.5	2.0	2.0	2.0	NULL	NULL	NULL	NULL	NULL
94785	1	93	31	5	0	0	1990-01-01	395	4.5404	4.5824	4.7105	4.493	4.3757	3.0	24.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
94813	1	104	896	4	0	0	1995-01-01	310	4.3054	4.3738	4.4889	4.2141	4.1448	68.0	70.0	70.0	4.0	4.0	4.0	NULL	NULL	NULL	NULL	NULL
98026	1	105	889	2	162	39	2011-05-01	92	3.8234	3.787	4.013	3.9221	3.5714	NULL	NULL	NULL	NULL	NULL	NULL	39.727787017822266	116.34551239013672	NULL	NULL	NULL
105845	1	92	32	3	0	0	2011-04-01	50	4.1328	4.1014	4.4365	4.1108	3.8824	NULL	NULL	NULL	NULL	NULL	NULL	39.900089263916016	116.40310668945312	NULL	NULL	NULL
105859	1	96	138	2	1	110	2011-04-01	116	4.4445	4.5335	4.3115	4.5527	4.3802	NULL	NULL	NULL	NULL	NULL	NULL	39.989505767822266	116.38389587402344	NULL	NULL	NULL
107532	1	101	136	2	5	48	2011-09-01	100	4.1839	4.3161	4.1548	4.1806	4.0839	NULL	NULL	NULL	NULL	NULL	NULL	39.88644790649414	116.32351684570312	NULL	NULL	18
108015	1	98	44	2	0	0	2004-01-01	58	3.1367	3.1067	2.9733	3.6	2.8667	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
108554	1	94	135	3	10	8	2011-10-01	148	4.2521	4.3763	4.3374	4.2268	4.0678	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
108757	1	94	138	2	291	50	2011-04-01	237	4.3794	4.4477	4.4286	4.3733	4.2679	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	18
108876	1	96	13572	3	0	0	2011-11-01	70	4.255	4.3835	4.1483	4.1886	4.2998	NULL	NULL	NULL	NULL	NULL	NULL	40.04084777832031	116.37835693359375	NULL	NULL	16
109002	1	92	41	3	665	826	2008-07-01	84	4.5233	4.6098	4.5516	4.5252	4.4064	NULL	NULL	NULL	NULL	NULL	NULL	39.90773391723633	116.38677978515625	NULL	NULL	68
114098	1	104	896	2	1	110	2015-03-16	84	4.5976	4.7195	4.3293	4.6585	4.6829	NULL	NULL	NULL	NULL	NULL	NULL	40.20492172241211	116.23265838623047	NULL	NULL	NULL
114308	1	96	36	5	0	0	2011-10-01	144	4.2776	4.3759	4.2464	4.254	4.2343	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0
